smiles,T,P,hvap,red_T
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,286.0,1.0,63.52504679335724,0.398996856980764
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,310.0,1.0,62.048823921876895,0.4324791107134155
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,334.0,1.0,60.55483379798308,0.46596136444606706
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,358.0,1.0,59.043076421675806,0.4994436181787186
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,382.0,1.0,57.51355179295506,0.5329258719113701
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,406.0,1.0,55.96625991182086,0.5664081256440217
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,430.0,1.0,54.4012007782732,0.5998903793766731
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,454.0,1.0,52.81837439231208,0.6333726331093247
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,477.0,1.0,51.28482688366622,0.6654597929364491
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,501.0,1.0,49.667206295062066,0.6989420466691005
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,525.0,1.0,48.03181845404444,0.7324243004017521
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,549.0,1.0,46.378663360613366,0.7659065541344036
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,573.0,1.0,44.70774101476882,0.7993888078670551
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,597.0,1.0,43.01905141651082,0.8328710615997067
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,621.0,1.0,41.31259456583935,0.8663533153323582
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,645.0,1.0,39.588370462754426,0.8998355690650097
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,309.0,1.0,73.99787635494708,0.39877183350006506
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,335.0,1.0,72.12837802854906,0.43232545055832294
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,361.0,1.0,70.24083555249787,0.4658790676165809
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,387.0,1.0,68.33524892679345,0.49943268467483876
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,412.0,1.0,66.4859376071015,0.5316957780000867
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,438.0,1.0,64.54495668784665,0.5652493950583446
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,464.0,1.0,62.58593161893859,0.5988030121166026
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,490.0,1.0,60.60886240037736,0.6323566291748605
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,516.0,1.0,58.61374903216294,0.6659102462331183
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,542.0,1.0,56.600591514295346,0.6994638632913762
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,568.0,1.0,54.56938984677456,0.7330174803496341
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,594.0,1.0,52.520144029600594,0.7665710974078921
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,619.0,1.0,50.53269887195713,0.79883419073314
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,645.0,1.0,48.448058761232694,0.8323878077913979
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,671.0,1.0,46.34537450085507,0.8659414248496559
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,697.0,1.0,44.224646090824265,0.8994950419079137
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,301.0,1.0,65.95511838653638,0.3999015730688602
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,326.0,1.0,64.43627432069576,0.43311598943670576
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,351.0,1.0,62.90008926346047,0.4663304058045513
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,376.0,1.0,61.34656321483052,0.4995448221723968
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,401.0,1.0,59.775696174805894,0.5327592385402423
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,426.0,1.0,58.187488143386595,0.5659736549080879
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,451.0,1.0,56.58193912057263,0.5991880712759334
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,476.0,1.0,54.95904910636399,0.6324024876437789
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,502.0,1.0,53.25284816791555,0.6669454806663383
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,527.0,1.0,51.59458253126179,0.7001598970341839
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,552.0,1.0,49.918975903213365,0.7333743134020294
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,577.0,1.0,48.22602828377026,0.7665887297698749
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,602.0,1.0,46.515739672932504,0.7998031461377204
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,627.0,1.0,44.78811007070006,0.833017562505566
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,652.0,1.0,43.043139477072955,0.8662319788734115
CC(C(C)(C)C(C)(C)C)C(C)(C)C(C)(C)C,677.0,1.0,41.28082789205118,0.899446395241257
