smiles,T,P,hvap,red_T
CC(C)(C)C,173.0,1.0,29.58937027115721,0.3984184594926512
CC(C)(C)C,187.0,1.0,28.983545289672435,0.4306604157521721
CC(C)(C)C,202.0,1.0,28.318026249092263,0.465205368887373
CC(C)(C)C,216.0,1.0,27.681549021494067,0.497447325146894
CC(C)(C)C,231.0,1.0,26.983188288649533,0.5319922782820949
CC(C)(C)C,245.0,1.0,26.31605881493793,0.5642342345416158
CC(C)(C)C,260.0,1.0,25.584856389829028,0.5987791876768168
CC(C)(C)C,274.0,1.0,24.88707467000402,0.6310211439363377
CC(C)(C)C,289.0,1.0,24.123030552630752,0.6655660970715387
CC(C)(C)C,303.0,1.0,23.394596586692334,0.6978080533310596
CC(C)(C)C,318.0,1.0,22.5977107770547,0.7323530064662606
CC(C)(C)C,332.0,1.0,21.83862456500288,0.7645949627257814
CC(C)(C)C,347.0,1.0,21.008897063100875,0.7991399158609824
CC(C)(C)C,361.0,1.0,20.21915860493564,0.8313818721205033
CC(C)(C)C,376.0,1.0,19.35658941076927,0.8659268252557043
CC(C)(C)C,390.0,1.0,18.536198706490623,0.8981687815152252
CC(C)C,163.0,1.0,26.376069138720403,0.3982940714879222
CC(C)C,177.0,1.0,25.87504514171591,0.432503378241486
CC(C)C,190.0,1.0,25.389017833313552,0.464269163084081
CC(C)C,204.0,1.0,24.84321378145144,0.4984784698376449
CC(C)C,218.0,1.0,24.274190441885377,0.5326877765912088
CC(C)C,231.0,1.0,23.725020886818715,0.5644535614338038
CC(C)C,245.0,1.0,23.11121749239504,0.5986628681873677
CC(C)C,259.0,1.0,22.474194810267416,0.6328721749409315
CC(C)C,272.0,1.0,21.86188300853645,0.6646379597835266
CC(C)C,286.0,1.0,21.18008027155121,0.6988472665370904
CC(C)C,300.0,1.0,20.475058246862023,0.7330565732906543
CC(C)C,313.0,1.0,19.799604198466746,0.7648223581332493
CC(C)C,327.0,1.0,19.049802118919946,0.7990316648868132
CC(C)C,341.0,1.0,18.2767807516692,0.833240971640377
CC(C)C,354.0,1.0,17.538184456609613,0.8650067564829721
CC(C)C,368.0,1.0,16.72038303450125,0.8992160632365359
CC(C)C(C(C)(C)C)C(C)(C)C,271.0,1.0,53.77007149349983,0.3996836525903344
CC(C)C(C(C)(C)C)C(C)(C)C,294.0,1.0,52.51735215607466,0.4336051434005842
CC(C)C(C(C)(C)C)C(C)(C)C,316.0,1.0,51.29779375488052,0.4660517867843014
CC(C)C(C(C)(C)C)C(C)(C)C,339.0,1.0,50.00052734435432,0.4999732775945512
CC(C)C(C(C)(C)C)C(C)(C)C,361.0,1.0,48.7383586993244,0.5324199209782684
CC(C)C(C(C)(C)C)C(C)(C)C,384.0,1.0,47.39654521569716,0.5663414117885182
CC(C)C(C(C)(C)C)C(C)(C)C,407.0,1.0,46.031963228040496,0.6002629025987679
CC(C)C(C(C)(C)C)C(C)(C)C,429.0,1.0,44.7054057701032,0.6327095459824852
CC(C)C(C(C)(C)C)C(C)(C)C,452.0,1.0,43.2962767093455,0.6666310367927349
CC(C)C(C(C)(C)C)C(C)(C)C,474.0,1.0,41.92710900757243,0.6990776801764521
CC(C)C(C(C)(C)C)C(C)(C)C,497.0,1.0,40.473432873713705,0.7329991709867019
CC(C)C(C(C)(C)C)C(C)(C)C,520.0,1.0,38.99698823582555,0.7669206617969517
CC(C)C(C(C)(C)C)C(C)(C)C,542.0,1.0,37.56343172114509,0.7993673051806689
CC(C)C(C(C)(C)C)C(C)(C)C,565.0,1.0,36.04244001015591,0.8332887959909187
CC(C)C(C(C)(C)C)C(C)(C)C,587.0,1.0,34.56627325163968,0.8657354393746358
CC(C)C(C(C)(C)C)C(C)(C)C,610.0,1.0,33.00073446754946,0.8996569301848856
CC(C)C(C(C)C)C(C(C)C)C(C)C,262.0,1.0,64.06099369258925,0.3985610751537389
CC(C)C(C(C)C)C(C(C)C)C(C)C,284.0,1.0,62.4071495948491,0.4320280356628315
CC(C)C(C(C)C)C(C(C)C)C(C)C,306.0,1.0,60.76217095045527,0.4654949961719241
CC(C)C(C(C)C)C(C(C)C)C(C)C,328.0,1.0,59.126057759407765,0.4989619566810166
CC(C)C(C(C)C)C(C(C)C)C(C)C,350.0,1.0,57.49881002170658,0.5324289171901092
CC(C)C(C(C)C)C(C(C)C)C(C)C,372.0,1.0,55.88042773735173,0.5658958776992018
CC(C)C(C(C)C)C(C(C)C)C(C)C,394.0,1.0,54.27091090634319,0.5993628382082944
CC(C)C(C(C)C)C(C(C)C)C(C)C,416.0,1.0,52.67025952868098,0.632829798717387
CC(C)C(C(C)C)C(C(C)C)C(C)C,437.0,1.0,51.15063518096595,0.6647755337487935
CC(C)C(C(C)C)C(C(C)C)C(C)C,459.0,1.0,49.567311734844274,0.6982424942578861
CC(C)C(C(C)C)C(C(C)C)C(C)C,481.0,1.0,47.99285374206894,0.7317094547669787
CC(C)C(C(C)C)C(C(C)C)C(C)C,503.0,1.0,46.42726120263992,0.7651764152760713
