smiles,T,P,density,red_T
CC(C)(C)C,173.0,1.0,736.2563041098678,0.3984184594926512
CC(C)(C)C,187.0,1.0,724.901776800536,0.4306604157521721
CC(C)(C)C,202.0,1.0,711.7813574923838,0.465205368887373
CC(C)(C)C,216.0,1.0,698.6444354264978,0.497447325146894
CC(C)(C)C,231.0,1.0,683.6143074506087,0.5319922782820949
CC(C)(C)C,245.0,1.0,668.6949906281685,0.5642342345416158
CC(C)(C)C,260.0,1.0,651.7551539845427,0.5987791876768168
CC(C)(C)C,274.0,1.0,635.0534424055481,0.6310211439363377
CC(C)(C)C,289.0,1.0,616.2038970941857,0.6655660970715387
CC(C)(C)C,303.0,1.0,597.7197907586369,0.6978080533310596
CC(C)(C)C,318.0,1.0,576.9605367795376,0.7323530064662606
CC(C)(C)C,332.0,1.0,556.6940356874345,0.7645949627257814
CC(C)(C)C,347.0,1.0,534.0250730405985,0.7991399158609824
CC(C)(C)C,361.0,1.0,511.97617719194113,0.8313818721205033
CC(C)(C)C,376.0,1.0,487.3975058773684,0.8659268252557043
CC(C)(C)C,390.0,1.0,463.5662152721568,0.8981687815152252
CC(C)(C)CC(C)(C)C,228.0,1.0,781.8057697506069,0.398972659402996
CC(C)(C)CC(C)(C)C,247.0,1.0,769.6723261037948,0.4322203810199123
CC(C)(C)CC(C)(C)C,266.0,1.0,756.6273709876384,0.4654681026368286
CC(C)(C)CC(C)(C)C,285.0,1.0,742.6709044021374,0.498715824253745
CC(C)(C)CC(C)(C)C,304.0,1.0,727.8029263472919,0.5319635458706613
CC(C)(C)CC(C)(C)C,323.0,1.0,712.0234368231019,0.5652112674875777
CC(C)(C)CC(C)(C)C,342.0,1.0,695.3324358295673,0.598458989104494
CC(C)(C)CC(C)(C)C,361.0,1.0,677.7299233666884,0.6317067107214104
CC(C)(C)CC(C)(C)C,381.0,1.0,658.2162274970528,0.6667043124234275
CC(C)(C)CC(C)(C)C,400.0,1.0,638.7427178076247,0.6999520340403439
CC(C)(C)CC(C)(C)C,419.0,1.0,618.357696648852,0.7331997556572601
CC(C)(C)CC(C)(C)C,438.0,1.0,597.0611640207347,0.7664474772741765
CC(C)(C)CC(C)(C)C,457.0,1.0,574.853119923273,0.7996951988910929
CC(C)(C)CC(C)(C)C,476.0,1.0,551.7335643564668,0.8329429205080092
CC(C)(C)CC(C)(C)C,495.0,1.0,527.7024973203161,0.8661906421249255
CC(C)(C)CC(C)(C)C,514.0,1.0,502.7599188148208,0.8994383637418418
CC(C)(C)CCC(C)(C)C,232.0,1.0,788.0283593894965,0.3995962899076247
CC(C)(C)CCC(C)(C)C,251.0,1.0,773.0519570294421,0.4323218481328181
CC(C)(C)CCC(C)(C)C,271.0,1.0,756.6454454657118,0.4667698041593374
CC(C)(C)CCC(C)(C)C,290.0,1.0,740.4494758546787,0.4994953623845308
CC(C)(C)CCC(C)(C)C,309.0,1.0,723.6593580957327,0.5322209206097243
CC(C)(C)CCC(C)(C)C,329.0,1.0,705.3436724279061,0.5666688766362437
CC(C)(C)CCC(C)(C)C,348.0,1.0,687.3339874179813,0.5993944348614371
CC(C)(C)CCC(C)(C)C,367.0,1.0,668.7301542601439,0.6321199930866305
CC(C)(C)CCC(C)(C)C,387.0,1.0,648.5052944882209,0.6665679491131498
CC(C)(C)CCC(C)(C)C,406.0,1.0,628.6818940794046,0.6992935073383432
CC(C)(C)CCC(C)(C)C,425.0,1.0,608.2643455226755,0.7320190655635366
CC(C)(C)CCC(C)(C)C,445.0,1.0,586.1303116466561,0.766467021590056
CC(C)(C)CCC(C)(C)C,464.0,1.0,564.4931958389483,0.7991925798152494
CC(C)(C)CCC(C)(C)C,483.0,1.0,542.2619318833277,0.8319181380404428
CC(C)(C)CCC(C)(C)C,503.0,1.0,518.2187239032119,0.8663660940669622
CC(C)(C)CCC(C)(C)C,522.0,1.0,494.7678926966125,0.8990916522921556
CC(C)C,163.0,1.0,705.412611919356,0.3982940714879222
CC(C)C,177.0,1.0,694.734086028082,0.432503378241486
CC(C)C,190.0,1.0,683.8222867946031,0.464269163084081
CC(C)C,204.0,1.0,670.9984758753073,0.4984784698376449
CC(C)C,218.0,1.0,657.0622949414819,0.5326877765912088
CC(C)C,231.0,1.0,643.1255303113483,0.5644535614338038
CC(C)C,245.0,1.0,627.0440643495011,0.5986628681873677
CC(C)C,259.0,1.0,609.8502283731243,0.6328721749409315
CC(C)C,272.0,1.0,592.8884983463357,0.6646379597835266
CC(C)C,286.0,1.0,573.5493773419373,0.6988472665370904
CC(C)C,300.0,1.0,553.0978863230091,0.7330565732906543
CC(C)C,313.0,1.0,533.1111908995657,0.7648223581332493
CC(C)C,327.0,1.0,510.5144148526159,0.7990316648868132
CC(C)C,341.0,1.0,486.80526879113626,0.833240971640377
CC(C)C,354.0,1.0,463.7936079710381,0.8650067564829721
CC(C)C,368.0,1.0,437.93917688153687,0.8992160632365359
CC(C)C(C(C)(C)C)C(C)(C)C,271.0,1.0,799.9368221061975,0.3996836525903344
CC(C)C(C(C)(C)C)C(C)(C)C,294.0,1.0,786.9569219822976,0.4336051434005842
CC(C)C(C(C)(C)C)C(C)(C)C,316.0,1.0,773.6607333526234,0.4660517867843014
CC(C)C(C(C)(C)C)C(C)(C)C,339.0,1.0,758.8395117962955,0.4999732775945512
CC(C)C(C(C)(C)C)C(C)(C)C,361.0,1.0,743.7820591877773,0.5324199209782684
CC(C)C(C(C)(C)C)C(C)(C)C,384.0,1.0,727.1195161990216,0.5663414117885182
CC(C)C(C(C)(C)C)C(C)(C)C,407.0,1.0,709.515853367025,0.6002629025987679
CC(C)C(C(C)(C)C)C(C)(C)C,429.0,1.0,691.7969351904758,0.6327095459824852
CC(C)C(C(C)(C)C)C(C)(C)C,452.0,1.0,672.3519509260512,0.6666310367927349
CC(C)C(C(C)(C)C)C(C)(C)C,474.0,1.0,652.871768770658,0.6990776801764521
CC(C)C(C(C)(C)C)C(C)(C)C,497.0,1.0,631.5854630738056,0.7329991709867019
CC(C)C(C(C)(C)C)C(C)(C)C,520.0,1.0,609.3580375337124,0.7669206617969517
CC(C)C(C(C)(C)C)C(C)(C)C,542.0,1.0,587.2163898102881,0.7993673051806689
CC(C)C(C(C)(C)C)C(C)(C)C,565.0,1.0,563.147642837767,0.8332887959909187
CC(C)C(C(C)(C)C)C(C)(C)C,587.0,1.0,539.2447311354986,0.8657354393746358
CC(C)C(C(C)(C)C)C(C)(C)C,610.0,1.0,513.3346627305496,0.8996569301848856
CC(C)C(C(C)C)C(C)C,245.0,1.0,779.8028304818636,0.3990113243763071
CC(C)C(C(C)C)C(C)C,265.0,1.0,767.4861232079646,0.4315836773866179
CC(C)C(C(C)C)C(C)C,286.0,1.0,753.7500275804774,0.4657846480474442
CC(C)C(C(C)C)C(C)C,306.0,1.0,739.9027431829721,0.498357001057755
CC(C)C(C(C)C)C(C)C,327.0,1.0,724.5595415756983,0.5325579717185813
CC(C)C(C(C)C)C(C)C,347.0,1.0,709.1816800545866,0.5651303247288921
CC(C)C(C(C)C)C(C)C,368.0,1.0,692.2313724675262,0.5993312953897184
CC(C)C(C(C)C)C(C)C,388.0,1.0,675.3229338228083,0.6319036484000292
CC(C)C(C(C)C)C(C)C,409.0,1.0,656.7655202559612,0.6661046190608556
CC(C)C(C(C)C)C(C)C,429.0,1.0,638.326504487637,0.6986769720711664
CC(C)C(C(C)C)C(C)C,450.0,1.0,618.1619849410031,0.7328779427319927
CC(C)C(C(C)C)C(C)C,470.0,1.0,598.1923920490726,0.7654502957423035
CC(C)C(C(C)C)C(C)C,491.0,1.0,576.4207665226522,0.7996512664031298
CC(C)C(C(C)C)C(C)C,511.0,1.0,554.9205965071153,0.8322236194134406
