smiles,T,P,cp_inter,cp_intra,cp_pv,cp,red_T
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,286.0,1.0,69.4531352197342,338.7770550146388,0.016062448594828426,408.2462526829678,0.398996856980764
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,310.0,1.0,70.19343740362845,363.6949031590124,0.017691019180171286,433.9060315818211,0.4324791107134155
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,334.0,1.0,70.93373958752271,387.93209591752003,0.019416670380164314,458.8852521754229,0.46596136444606706
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,358.0,1.0,71.67404177141697,411.4871798984566,0.02118557219897779,483.18240724207254,0.4994436181787186
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,382.0,1.0,72.41434395531122,434.3597031250658,0.023327118843104667,506.7973741992201,0.5329258719113701
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,406.0,1.0,73.15464613920547,456.55021503554,0.02539828171249038,529.7302594564579,0.5664081256440217
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,430.0,1.0,73.89494832309973,478.0602664830204,0.028113938859297846,551.9833287449794,0.5998903793766731
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,454.0,1.0,74.63525050699398,498.8924097355968,0.030543932634993973,573.5582041752257,0.6333726331093247
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,477.0,1.0,75.34470676655933,518.223698319956,0.03350344479689182,593.6019085313122,0.6654597929364491
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,501.0,1.0,76.08500895045358,537.7394919605732,0.03630325451330976,613.8608041655401,0.6989420466691005
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,525.0,1.0,76.82531113434784,556.5907911853482,0.040017889589950915,633.456120209286,0.7324243004017521
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,549.0,1.0,77.5656133182421,574.7841121965428,0.04460781034688169,652.3943333251317,0.7659065541344036
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,573.0,1.0,78.30591550213636,592.3269726113674,0.049267455417712464,670.6821555689215,0.7993888078670551
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,597.0,1.0,79.04621768603063,609.2278914619815,0.05478768392623001,688.3288968319383,0.8328710615997067
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,621.0,1.0,79.78651986992489,625.4963891954925,0.06169649743234469,705.3446055628497,0.8663533153323582
CC(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,645.0,1.0,80.52682205381915,641.1429876739576,0.0702799313553284,721.7400896591321,0.8998355690650097
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,309.0,1.0,79.87077890659371,444.20222872011345,0.019289695757828497,524.092297322465,0.39877183350006506
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,335.0,1.0,80.56478466248537,477.1963526607885,0.021538037539673767,557.7826753608135,0.43232545055832294
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,361.0,1.0,81.25879041837703,509.3910058661537,0.023398294032463372,590.6731945785633,0.4658790676165809
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,387.0,1.0,81.95279617426867,540.7662701913662,0.026070285069841617,622.7451366507047,0.49943268467483876
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,412.0,1.0,82.62010940108755,570.1458505375105,0.028162775270264975,652.7941227138683,0.5316957780000867
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,438.0,1.0,83.3141151569792,599.8656592587603,0.031141557073741267,683.2109159728133,0.5652493950583446
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,464.0,1.0,84.00812091287085,628.7218666396847,0.0341008994196134,712.7640884519751,0.5988030121166026
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,490.0,1.0,84.70212666876249,656.7045330598156,0.03775971630489807,741.444419444883,0.6323566291748605
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,516.0,1.0,85.39613242465413,683.8062377494981,0.041677132660767884,769.2440473068131,0.6659102462331183
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,542.0,1.0,86.09013818054578,710.0220787898903,0.045130254932504325,796.1573472253685,0.6994638632913762
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,568.0,1.0,86.78414393643743,735.3496731129635,0.049658880852017674,822.1834759302529,0.7330174803496341
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,594.0,1.0,87.47814969232907,759.789156501502,0.05542409629889357,847.32273029013,0.7665710974078921
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,619.0,1.0,88.14546291914796,782.4535779098698,0.061553016645352406,870.660593845663,0.79883419073314
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,645.0,1.0,88.83946867503961,805.161053095017,0.0696057723432581,894.0701275423999,0.8323878077913979
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,671.0,1.0,89.53347443093125,826.9955953634311,0.07912153213055359,916.6081913264929,0.8659414248496559
CC(C(C(C)C(C)(C)C)C(C)C(C)(C)C)C(C)(C)C,697.0,1.0,90.2274801868229,847.9673190222713,0.08869954446727159,938.2834987535616,0.8994950419079137
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,313.0,1.0,56.44918482922696,449.6048231373315,0.012306536286610562,506.06631450284505,0.39920445477613015
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,339.0,1.0,58.60581811720511,482.44163950248526,0.013501753863190347,541.0609593735536,0.43236520820801316
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,365.0,1.0,60.76245140518327,514.4801022359203,0.015425650908181033,575.2579792920117,0.4655259616398962
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,391.0,1.0,62.91908469316143,545.7003214451986,0.017089931721165998,608.6364960700812,0.4986867150717792
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,418.0,1.0,65.15866541529259,577.2366835595892,0.019008834510366685,642.4143578093922,0.5331228820971962
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,444.0,1.0,67.31529870327074,606.7379109886391,0.020453113148273465,674.0736628050581,0.5662836355290792
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,470.0,1.0,69.47193199124891,635.3760058430096,0.021969627557929458,704.8699074618164,0.5994443889609622
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,496.0,1.0,71.62856527922706,663.1413107920099,0.023986282394847402,734.7938623536318,0.6326051423928453
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,522.0,1.0,73.78519856720523,690.0267022821437,0.028034882469331654,763.8399357318183,0.6657658958247282
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,548.0,1.0,75.94183185518338,716.0275905371096,0.030174897374719716,791.9995972896678,0.6989266492566113
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,574.0,1.0,78.09846514316153,741.1419195578,0.03347879831922863,819.2738634992808,0.7320874026884943
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,600.0,1.0,80.25509843113969,765.3701671223027,0.036370922406858644,845.6616364758493,0.7652481561203773
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,627.0,1.0,82.49467915327085,789.5956679459666,0.04093882508100726,872.1312859243185,0.7996843231457943
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,653.0,1.0,84.65131244124902,812.0297152212266,0.04444422586528938,896.725471888341,0.8328450765776773
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,679.0,1.0,86.80794572922717,833.5946783732959,0.04879182909570375,920.4514159316187,0.8660058300095603
CC(C(C)(C)C)C(C(C)(C)C)(C(C)(C)C)C(C)(C)C,705.0,1.0,88.96457901720532,854.3012677420091,0.05441808434223931,943.3202648435567,0.8991665834414433
CC(C(C)(C)C)C(C)(C(C)(C)C)C(C)(C)C,302.0,1.0,65.8601182765598,377.40084800773263,0.014384304199413566,443.27535058849185,0.39939171637142934
